"","Reporter.Country.Code","Partner.Country.Code"
"1869",79,38
"1870",79,210
"1871",79,211
"1872",79,216
"1873",79,217
"1874",79,220
"1875",79,222
"1876",79,223
"1877",79,226
"1878",79,229
"1879",79,231
"1880",79,234
"1881",79,236
"1882",79,181
"1883",84,3
"1884",84,4
"1885",84,9
"1886",84,10
"1887",84,11
"1888",84,15
"1889",84,23
"1890",84,53
"1891",84,19
"1892",84,21
"1893",84,33
"1894",84,37
"1895",84,40
"1896",84,96
"1897",84,41
"1898",84,214
"1899",84,44
"1900",84,45
"1901",84,48
"1902",84,98
"1903",84,50
"1904",84,167
"1905",84,54
"1906",84,58
"1907",84,59
"1908",84,60
"1909",84,67
"1910",84,68
"1911",84,79
"1912",84,89
"1913",84,90
"1914",84,95
"1915",84,97
"1916",84,99
"1917",84,100
"1918",84,101
"1919",84,104
"1920",84,106
"1921",84,110
"1922",84,112
"1923",84,114
"1924",84,118
"1925",84,126
"1926",84,129
"1927",84,131
"1928",84,137
"1929",84,143
"1930",84,150
"1931",84,156
"1932",84,157
"1933",84,162
"1934",84,221
"1935",84,165
"1936",84,166
"1937",84,169
"1938",84,170
"1939",84,171
"1940",84,173
"1941",84,174
"1942",84,117
"1943",84,146
"1944",84,183
"1945",84,184
"1946",84,186
"1947",84,200
"1948",84,198
"1949",84,202
"1950",84,203
"1951",84,38
"1952",84,210
"1953",84,211
"1954",84,216
"1955",84,220
"1956",84,222
"1957",84,223
"1958",84,226
"1959",84,229
"1960",84,231
"1961",84,234
"1962",84,236
"1963",84,181
"1964",89,9
"1965",89,10
"1966",89,11
"1967",89,15
"1968",89,23
"1969",89,21
"1970",89,32
"1971",89,33
"1972",89,40
"1973",89,96
"1974",89,214
"1975",89,44
"1976",89,48
"1977",89,50
"1978",89,167
"1979",89,54
"1980",89,58
"1981",89,59
"1982",89,60
"1983",89,67
"1984",89,68
"1985",89,79
"1986",89,84
"1987",89,95
"1988",89,97
"1989",89,100
"1990",89,101
"1991",89,104
"1992",89,106
"1993",89,112
"1994",89,114
"1995",89,118
"1996",89,131
"1997",89,143
"1998",89,150
"1999",89,156
"2000",89,157
"2001",89,162
"2002",89,221
"2003",89,165
"2004",89,166
"2005",89,170
"2006",89,171
"2007",89,173
"2008",89,174
"2009",89,117
"2010",89,183
"2011",89,200
"2012",89,202
"2013",89,203
"2014",89,38
"2015",89,210
"2016",89,211
"2017",89,216
"2018",89,220
"2019",89,223
"2020",89,229
"2021",89,231
"2022",89,234
"2023",89,236
"2024",90,4
"2025",90,11
"2026",90,15
"2027",90,96
"2028",90,68
"2029",90,79
"2030",90,106
"2031",90,131
"2032",90,133
"2033",90,143
"2034",90,150
"2035",90,170
"2036",90,174
"2037",90,117
"2038",90,183
"2039",90,202
"2040",90,203
"2041",90,211
"2042",90,216
"2043",90,217
"2044",90,222
"2045",90,229
"2046",90,231
"2047",95,9
"2048",95,10
"2049",95,11
"2050",95,15
"2051",95,23
"2052",95,33
"2053",95,96
"2054",95,44
"2055",95,48
"2056",95,54
"2057",95,58
"2058",95,59
"2059",95,60
"2060",95,67
"2061",95,68
"2062",95,79
"2063",95,84
"2064",95,89
"2065",95,97
"2066",95,104
"2067",95,106
"2068",95,110
"2069",95,131
"2070",95,143
"2071",95,150
"2072",95,157
"2073",95,162
"2074",95,166
"2075",95,169
"2076",95,173
"2077",95,174
"2078",95,117
"2079",95,200
"2080",95,203
"2081",95,210
"2082",95,211
"2083",95,216
"2084",95,229
"2085",95,231
"2086",95,236
"2087",97,3
"2088",97,4
"2089",97,9
"2090",97,10
"2091",97,11
"2092",97,15
"2093",97,53
"2094",97,19
"2095",97,21
"2096",97,233
"2097",97,33
"2098",97,40
"2099",97,96
"2100",97,128
"2101",97,41
"2102",97,214
"2103",97,44
"2104",97,48
"2105",97,98
"2106",97,50
"2107",97,167
"2108",97,54
"2109",97,58
"2110",97,59
"2111",97,67
"2112",97,68
"2113",97,79
"2114",97,84
"2115",97,89
"2116",97,90
"2117",97,99
"2118",97,100
"2119",97,101
"2120",97,104
"2121",97,106
"2122",97,110
"2123",97,112
"2124",97,114
"2125",97,118
"2126",97,126
"2127",97,131
"2128",97,133
"2129",97,143
"2130",97,150
"2131",97,156
"2132",97,158
"2133",97,162
"2134",97,221
"2135",97,165
"2136",97,170
"2137",97,171
"2138",97,173
"2139",97,174
"2140",97,117
"2141",97,146
"2142",97,183
"2143",97,184
"2144",97,200
"2145",97,198
"2146",97,202
"2147",97,203
"2148",97,210
"2149",97,211
"2150",97,216
"2151",97,222
"2152",97,223
"2153",97,229
"2154",97,231
"2155",97,236
"2156",97,181
"2157",99,11
"2158",99,15
"2159",99,33
"2160",99,40
"2161",99,214
"2162",99,98
"2163",99,167
"2164",99,54
"2165",99,64
"2166",99,67
"2167",99,68
"2168",99,79
"2169",99,97
"2170",99,100
"2171",99,104
"2172",99,106
"2173",99,110
"2174",99,150
"2175",99,162
"2176",99,198
"2177",99,210
"2178",99,211
"2179",99,222
"2180",99,229
"2181",99,231
"2182",99,236
"2183",100,3
"2184",100,4
"2185",100,9
"2186",100,10
"2187",100,11
"2188",100,15
"2189",100,53
"2190",100,19
"2191",100,21
"2192",100,233
"2193",100,32
"2194",100,33
"2195",100,37
"2196",100,40
"2197",100,96
"2198",100,41
"2199",100,214
"2200",100,44
"2201",100,45
"2202",100,48
"2203",100,98
"2204",100,50
"2205",100,167
"2206",100,54
"2207",100,59
"2208",100,64
"2209",100,67
"2210",100,68
"2211",100,79
"2212",100,84
"2213",100,89
"2214",100,90
"2215",100,95
"2216",100,97
"2217",100,99
"2218",100,101
"2219",100,104
"2220",100,106
"2221",100,110
"2222",100,112
"2223",100,114
"2224",100,118
"2225",100,126
"2226",100,129
"2227",100,131
"2228",100,133
"2229",100,137
"2230",100,143
"2231",100,150
"2232",100,156
"2233",100,158
"2234",100,162
"2235",100,221
"2236",100,165
"2237",100,166
"2238",100,168
"2239",100,169
"2240",100,170
"2241",100,171
"2242",100,173
"2243",100,174
"2244",100,117
"2245",100,146
"2246",100,183
"2247",100,184
"2248",100,186
"2249",100,196
"2250",100,200
"2251",100,198
"2252",100,202
"2253",100,203
"2254",100,38
"2255",100,210
"2256",100,211
"2257",100,216
"2258",100,217
"2259",100,220
"2260",100,222
"2261",100,223
"2262",100,226
"2263",100,229
"2264",100,231
"2265",100,234
"2266",100,236
"2267",100,181
"2268",101,4
"2269",101,9
"2270",101,10
"2271",101,11
"2272",101,15
"2273",101,53
"2274",101,21
"2275",101,32
"2276",101,33
"2277",101,37
"2278",101,40
"2279",101,96
"2280",101,41
"2281",101,214
"2282",101,44
"2283",101,45
"2284",101,50
"2285",101,54
"2286",101,58
"2287",101,59
"2288",101,67
"2289",101,68
"2290",101,79
"2291",101,84
"2292",101,89
"2293",101,95
"2294",101,97
"2295",101,100
"2296",101,104
"2297",101,106
"2298",101,110
"2299",101,112
"2300",101,114
"2301",101,118
"2302",101,129
"2303",101,131
"2304",101,133
"2305",101,143
"2306",101,150
"2307",101,156
"2308",101,157
"2309",101,158
"2310",101,162
"2311",101,221
"2312",101,165
"2313",101,166
"2314",101,168
"2315",101,169
"2316",101,170
"2317",101,171
"2318",101,173
"2319",101,174
"2320",101,117
"2321",101,183
"2322",101,186
"2323",101,200
"2324",101,202
"2325",101,203
"2326",101,38
"2327",101,210
"2328",101,211
"2329",101,216
"2330",101,217
"2331",101,222
"2332",101,223
"2333",101,226
"2334",101,229
"2335",101,231
"2336",101,234
"2337",101,236
"2338",101,181
"2339",104,3
"2340",104,4
"2341",104,9
"2342",104,10
"2343",104,11
"2344",104,14
"2345",104,15
"2346",104,23
"2347",104,53
"2348",104,19
"2349",104,21
"2350",104,233
"2351",104,32
"2352",104,33
"2353",104,37
"2354",104,40
"2355",104,96
"2356",104,41
"2357",104,214
"2358",104,44
"2359",104,48
"2360",104,98
"2361",104,50
"2362",104,167
"2363",104,54
"2364",104,58
"2365",104,59
"2366",104,60
"2367",104,64
"2368",104,67
"2369",104,68
"2370",104,79
"2371",104,84
"2372",104,89
"2373",104,90
"2374",104,95
"2375",104,97
"2376",104,99
"2377",104,100
"2378",104,101
"2379",104,106
"2380",104,110
"2381",104,112
"2382",104,114
"2383",104,118
"2384",104,126
"2385",104,129
"2386",104,131
"2387",104,133
"2388",104,137
"2389",104,143
"2390",104,150
"2391",104,156
"2392",104,158
"2393",104,162
"2394",104,221
"2395",104,165
"2396",104,166
"2397",104,168
"2398",104,169
"2399",104,170
"2400",104,171
"2401",104,173
"2402",104,174
"2403",104,117
"2404",104,146
"2405",104,183
"2406",104,184
"2407",104,196
"2408",104,200
"2409",104,198
"2410",104,202
"2411",104,203
"2412",104,38
"2413",104,210
"2414",104,211
"2415",104,216
"2416",104,217
"2417",104,220
"2418",104,222
"2419",104,223
"2420",104,226
"2421",104,229
"2422",104,231
"2423",104,234
"2424",104,236
"2425",104,181
"2426",106,3
"2427",106,4
"2428",106,9
"2429",106,10
"2430",106,11
"2431",106,14
"2432",106,15
"2433",106,23
"2434",106,53
"2435",106,19
"2436",106,20
"2437",106,21
"2438",106,233
"2439",106,32
"2440",106,33
"2441",106,37
"2442",106,40
"2443",106,96
"2444",106,128
"2445",106,41
"2446",106,214
"2447",106,44
"2448",106,45
"2449",106,48
"2450",106,98
"2451",106,50
"2452",106,167
"2453",106,54
"2454",106,58
"2455",106,59
"2456",106,60
"2457",106,67
"2458",106,68
"2459",106,79
"2460",106,84
"2461",106,89
"2462",106,90
"2463",106,95
"2464",106,97
"2465",106,99
"2466",106,100
"2467",106,101
"2468",106,104
"2469",106,110
"2470",106,112
"2471",106,114
"2472",106,118
"2473",106,126
"2474",106,129
"2475",106,131
"2476",106,133
"2477",106,137
"2478",106,143
"2479",106,150
"2480",106,156
"2481",106,157
"2482",106,158
"2483",106,162
"2484",106,221
"2485",106,165
"2486",106,166
"2487",106,168
"2488",106,169
"2489",106,170
"2490",106,171
"2491",106,173
"2492",106,174
"2493",106,117
"2494",106,146
"2495",106,183
"2496",106,184
"2497",106,186
"2498",106,196
"2499",106,200
"2500",106,198
"2501",106,202
"2502",106,203
"2503",106,38
"2504",106,210
"2505",106,211
"2506",106,216
"2507",106,217
"2508",106,220
"2509",106,222
"2510",106,223
"2511",106,226
"2512",106,229
"2513",106,231
"2514",106,234
"2515",106,236
"2516",106,181
"2517",110,4
"2518",110,9
"2519",110,10
"2520",110,11
"2521",110,14
"2522",110,15
"2523",110,23
"2524",110,53
"2525",110,21
"2526",110,33
"2527",110,37
"2528",110,40
"2529",110,96
"2530",110,128
"2531",110,41
"2532",110,214
"2533",110,44
"2534",110,48
"2535",110,50
"2536",110,167
"2537",110,54
"2538",110,58
"2539",110,59
"2540",110,67
"2541",110,68
"2542",110,79
"2543",110,84
"2544",110,89
"2545",110,95
"2546",110,97
"2547",110,99
"2548",110,100
"2549",110,101
"2550",110,104
"2551",110,106
"2552",110,112
"2553",110,114
"2554",110,118
"2555",110,129
"2556",110,131
"2557",110,137
"2558",110,143
"2559",110,150
"2560",110,156
"2561",110,162
"2562",110,221
"2563",110,165
"2564",110,166
"2565",110,168
"2566",110,169
"2567",110,170
"2568",110,171
"2569",110,173
"2570",110,174
"2571",110,117
"2572",110,200
"2573",110,202
"2574",110,203
"2575",110,38
"2576",110,210
"2577",110,211
"2578",110,216
"2579",110,217
"2580",110,220
"2581",110,223
"2582",110,229
"2583",110,231
"2584",110,234
"2585",110,236
"2586",112,4
"2587",112,10
"2588",112,11
"2589",112,15
"2590",112,21
"2591",112,41
"2592",112,214
"2593",112,45
"2594",112,50
"2595",112,54
"2596",112,59
"2597",112,68
"2598",112,79
"2599",112,84
"2600",112,97
"2601",112,100
"2602",112,104
"2603",112,106
"2604",112,110
"2605",112,118
"2606",112,131
"2607",112,150
"2608",112,221
"2609",112,165
"2610",112,173
"2611",112,183
"2612",112,200
"2613",112,203
"2614",112,210
"2615",112,211
"2616",112,222
"2617",112,223
"2618",112,229
"2619",112,231
"2620",114,4
"2621",114,9
"2622",114,10
"2623",114,11
"2624",114,15
"2625",114,53
"2626",114,20
"2627",114,21
"2628",114,233
"2629",114,32
"2630",114,33
"2631",114,37
"2632",114,96
"2633",114,41
"2634",114,214
"2635",114,45
"2636",114,98
"2637",114,50
"2638",114,167
"2639",114,54
"2640",114,59
"2641",114,67
"2642",114,68
"2643",114,79
"2644",114,84
"2645",114,90
"2646",114,97
"2647",114,100
"2648",114,101
"2649",114,104
"2650",114,106
"2651",114,110
"2652",114,112
"2653",114,114
"2654",114,118
"2655",114,129
"2656",114,131
"2657",114,137
"2658",114,143
"2659",114,150
"2660",114,156
"2661",114,162
"2662",114,221
"2663",114,165
"2664",114,171
"2665",114,173
"2666",114,174
"2667",114,117
"2668",114,183
"2669",114,184
"2670",114,196
"2671",114,200
"2672",114,198
"2673",114,202
"2674",114,203
"2675",114,38
"2676",114,210
"2677",114,211
"2678",114,216
"2679",114,217
"2680",114,220
"2681",114,222
"2682",114,223
"2683",114,226
"2684",114,229
"2685",114,231
"2686",114,181
"2687",118,15
"2688",118,33
"2689",118,214
"2690",118,54
"2691",118,58
"2692",118,59
"2693",118,68
"2694",118,79
"2695",118,84
"2696",118,100
"2697",118,101
"2698",118,104
"2699",118,106
"2700",118,110
"2701",118,112
"2702",118,131
"2703",118,143
"2704",118,150
"2705",118,156
"2706",118,221
"2707",118,165
"2708",118,171
"2709",118,173
"2710",118,117
"2711",118,200
"2712",118,202
"2713",118,203
"2714",118,38
"2715",118,210
"2716",118,211
"2717",118,216
"2718",118,222
"2719",118,223
"2720",118,229
"2721",118,231
"2722",126,11
"2723",126,15
"2724",126,21
"2725",126,33
"2726",126,96
"2727",126,98
"2728",126,50
"2729",126,167
"2730",126,54
"2731",126,58
"2732",126,67
"2733",126,68
"2734",126,79
"2735",126,95
"2736",126,97
"2737",126,99
"2738",126,100
"2739",126,101
"2740",126,104
"2741",126,106
"2742",126,110
"2743",126,150
"2744",126,162
"2745",126,165
"2746",126,166
"2747",126,170
"2748",126,171
"2749",126,173
"2750",126,174
"2751",126,117
"2752",126,146
"2753",126,183
"2754",126,203
"2755",126,210
"2756",126,211
"2757",126,216
"2758",126,223
"2759",126,229
"2760",126,231
"2761",126,236
"2762",129,4
"2763",129,10
"2764",129,11
"2765",129,15
"2766",129,19
"2767",129,21
"2768",129,233
"2769",129,33
"2770",129,96
"2771",129,41
"2772",129,214
"2773",129,44
"2774",129,45
"2775",129,54
"2776",129,58
"2777",129,59
"2778",129,68
"2779",129,79
"2780",129,84
"2781",129,89
"2782",129,100
"2783",129,101
"2784",129,106
"2785",129,110
"2786",129,112
"2787",129,114
"2788",129,129
"2789",129,137
"2790",129,143
"2791",129,150
"2792",129,165
"2793",129,173
"2794",129,174
"2795",129,117
"2796",129,183
"2797",129,196
"2798",129,200
"2799",129,202
"2800",129,203
"2801",129,210
"2802",129,211
"2803",129,216
"2804",129,222
"2805",129,223
"2806",129,229
"2807",129,231
"2808",129,236
"2809",129,181
"2810",131,3
"2811",131,4
"2812",131,9
"2813",131,10
"2814",131,11
"2815",131,14
"2816",131,15
"2817",131,19
"2818",131,21
"2819",131,32
"2820",131,33
"2821",131,40
"2822",131,96
"2823",131,128
"2824",131,41
"2825",131,214
"2826",131,44
"2827",131,45
"2828",131,48
"2829",131,98
"2830",131,50
"2831",131,167
"2832",131,54
"2833",131,58
"2834",131,59
"2835",131,60
"2836",131,67
"2837",131,68
"2838",131,79
"2839",131,84
"2840",131,89
"2841",131,95
"2842",131,97
"2843",131,99
"2844",131,100
"2845",131,101
"2846",131,104
"2847",131,106
"2848",131,110
"2849",131,112
"2850",131,114
"2851",131,118
"2852",131,129
"2853",131,133
"2854",131,137
"2855",131,143
"2856",131,150
"2857",131,156
"2858",131,157
"2859",131,162
"2860",131,221
"2861",131,165
"2862",131,166
"2863",131,168
"2864",131,169
"2865",131,170
"2866",131,171
"2867",131,173
"2868",131,174
"2869",131,117
"2870",131,146
"2871",131,183
"2872",131,196
"2873",131,200
"2874",131,198
"2875",131,203
"2876",131,38
"2877",131,210
"2878",131,211
"2879",131,216
"2880",131,217
"2881",131,222
"2882",131,223
"2883",131,229
"2884",131,231
"2885",131,234
"2886",131,236
"2887",131,181
"2888",137,10
"2889",137,11
"2890",137,15
"2891",137,32
"2892",137,33
"2893",137,96
"2894",137,41
"2895",137,214
"2896",137,50
"2897",137,54
"2898",137,67
"2899",137,68
"2900",137,79
"2901",137,84
"2902",137,97
"2903",137,100
"2904",137,106
"2905",137,110
"2906",137,114
"2907",137,129
"2908",137,131
"2909",137,137
"2910",137,150
"2911",137,156
"2912",137,162
"2913",137,221
"2914",137,165
"2915",137,174
"2916",137,117
"2917",137,184
"2918",137,196
"2919",137,200
"2920",137,202
"2921",137,203
"2922",137,38
"2923",137,210
"2924",137,211
"2925",137,226
"2926",137,229
"2927",137,231
"2928",137,234
"2929",137,181
"2930",143,4
"2931",143,9
"2932",143,10
"2933",143,11
"2934",143,15
"2935",143,21
"2936",143,233
"2937",143,33
"2938",143,40
"2939",143,96
"2940",143,44
"2941",143,98
"2942",143,50
"2943",143,167
"2944",143,54
"2945",143,58
"2946",143,59
"2947",143,67
"2948",143,68
"2949",143,79
"2950",143,84
"2951",143,90
"2952",143,97
"2953",143,100
"2954",143,101
"2955",143,104
"2956",143,106
"2957",143,110
"2958",143,112
"2959",143,118
"2960",143,126
"2961",143,131
"2962",143,133
"2963",143,137
"2964",143,150
"2965",143,158
"2966",143,162
"2967",143,221
"2968",143,165
"2969",143,173
"2970",143,174
"2971",143,117
"2972",143,200
"2973",143,198
"2974",143,202
"2975",143,203
"2976",143,38
"2977",143,210
"2978",143,211
"2979",143,216
"2980",143,222
"2981",143,223
"2982",143,229
"2983",143,231
"2984",143,236
"2985",150,3
"2986",150,4
"2987",150,9
"2988",150,10
"2989",150,11
"2990",150,14
"2991",150,15
"2992",150,23
"2993",150,53
"2994",150,19
"2995",150,20
"2996",150,21
"2997",150,233
"2998",150,32
"2999",150,33
"3000",150,37
"3001",150,40
"3002",150,96
"3003",150,128
"3004",150,41
"3005",150,214
"3006",150,44
"3007",150,45
"3008",150,48
"3009",150,98
"3010",150,50
"3011",150,167
"3012",150,54
"3013",150,58
"3014",150,59
"3015",150,60
"3016",150,64
"3017",150,67
"3018",150,68
"3019",150,79
"3020",150,84
"3021",150,89
"3022",150,90
"3023",150,95
"3024",150,97
"3025",150,99
"3026",150,100
"3027",150,101
"3028",150,104
"3029",150,106
"3030",150,110
"3031",150,112
"3032",150,114
"3033",150,118
"3034",150,126
"3035",150,129
"3036",150,131
"3037",150,133
"3038",150,137
"3039",150,143
"3040",150,156
"3041",150,157
"3042",150,158
"3043",150,162
"3044",150,221
"3045",150,165
"3046",150,166
"3047",150,168
"3048",150,169
"3049",150,170
"3050",150,171
"3051",150,173
"3052",150,174
"3053",150,117
"3054",150,146
"3055",150,183
"3056",150,184
"3057",150,186
"3058",150,196
"3059",150,200
"3060",150,198
"3061",150,202
"3062",150,203
"3063",150,38
"3064",150,210
"3065",150,211
"3066",150,216
"3067",150,217
"3068",150,220
"3069",150,222
"3070",150,223
"3071",150,226
"3072",150,229
"3073",150,231
"3074",150,234
"3075",150,236
"3076",150,181
"3077",156,4
"3078",156,9
"3079",156,10
"3080",156,11
"3081",156,14
"3082",156,15
"3083",156,23
"3084",156,19
"3085",156,21
"3086",156,33
"3087",156,40
"3088",156,96
"3089",156,128
"3090",156,41
"3091",156,214
"3092",156,44
"3093",156,48
"3094",156,98
"3095",156,50
"3096",156,167
"3097",156,54
"3098",156,58
"3099",156,59
"3100",156,60
"3101",156,64
"3102",156,67
"3103",156,68
"3104",156,79
"3105",156,84
"3106",156,89
"3107",156,95
"3108",156,97
"3109",156,99
"3110",156,100
"3111",156,101
"3112",156,104
"3113",156,106
"3114",156,110
"3115",156,112
"3116",156,114
"3117",156,118
"3118",156,129
"3119",156,131
"3120",156,137
"3121",156,143
"3122",156,150
"3123",156,157
"3124",156,162
"3125",156,221
"3126",156,165
"3127",156,166
"3128",156,168
"3129",156,170
"3130",156,171
"3131",156,173
"3132",156,174
"3133",156,117
"3134",156,183
"3135",156,196
"3136",156,200
"3137",156,202
"3138",156,203
"3139",156,38
"3140",156,210
"3141",156,211
"3142",156,216
"3143",156,220
"3144",156,222
"3145",156,223
"3146",156,229
"3147",156,231
"3148",156,234
"3149",156,236
"3150",156,181
"3151",157,10
"3152",157,11
"3153",157,15
"3154",157,21
"3155",157,33
"3156",157,40
"3157",157,96
"3158",157,128
"3159",157,41
"3160",157,214
"3161",157,44
"3162",157,48
"3163",157,167
"3164",157,54
"3165",157,59
"3166",157,60
"3167",157,67
"3168",157,68
"3169",157,79
"3170",157,84
"3171",157,89
"3172",157,95
"3173",157,101
"3174",157,106
"3175",157,110
"3176",157,112
"3177",157,131
"3178",157,150
"3179",157,156
"3180",157,162
"3181",157,165
"3182",157,166
"3183",157,170
"3184",157,174
"3185",157,117
"3186",157,200
"3187",157,202
"3188",157,203
"3189",157,210
"3190",157,211
"3191",157,229
"3192",157,231
"3193",157,236
"3194",162,9
"3195",162,10
"3196",162,11
"3197",162,15
"3198",162,23
"3199",162,19
"3200",162,21
"3201",162,33
"3202",162,40
"3203",162,96
"3204",162,41
"3205",162,214
"3206",162,44
"3207",162,48
"3208",162,98
"3209",162,50
"3210",162,167
"3211",162,54
"3212",162,58
"3213",162,59
"3214",162,60
"3215",162,64
"3216",162,67
"3217",162,68
"3218",162,79
"3219",162,84
"3220",162,89
"3221",162,95
"3222",162,97
"3223",162,99
"3224",162,100
"3225",162,101
"3226",162,104
"3227",162,106
"3228",162,110
"3229",162,112
"3230",162,114
"3231",162,118
"3232",162,126
"3233",162,129
"3234",162,131
"3235",162,133
"3236",162,150
"3237",162,156
"3238",162,165
"3239",162,166
"3240",162,169
"3241",162,170
"3242",162,171
"3243",162,173
"3244",162,174
"3245",162,117
"3246",162,183
"3247",162,184
"3248",162,186
"3249",162,200
"3250",162,198
"3251",162,202
"3252",162,203
"3253",162,38
"3254",162,210
"3255",162,211
"3256",162,216
"3257",162,220
"3258",162,223
"3259",162,226
"3260",162,229
"3261",162,231
"3262",162,234
"3263",162,236
"3264",162,181
"3265",221,10
"3266",221,11
"3267",221,15
"3268",221,33
"3269",221,96
"3270",221,54
"3271",221,59
"3272",221,68
"3273",221,79
"3274",221,84
"3275",221,100
"3276",221,101
"3277",221,106
"3278",221,110
"3279",221,112
"3280",221,114
"3281",221,118
"3282",221,131
"3283",221,150
"3284",221,162
"3285",221,165
"3286",221,171
"3287",221,117
"3288",221,183
"3289",221,200
"3290",221,202
"3291",221,38
"3292",221,211
"3293",221,216
"3294",221,223
"3295",221,229
"3296",221,231
"3297",165,4
"3298",165,9
"3299",165,10
"3300",165,11
"3301",165,15
"3302",165,53
"3303",165,19
"3304",165,20
"3305",165,21
"3306",165,32
"3307",165,33
"3308",165,40
"3309",165,96
"3310",165,41
"3311",165,50
"3312",165,167
"3313",165,54
"3314",165,59
"3315",165,67
"3316",165,68
"3317",165,79
"3318",165,84
"3319",165,89
"3320",165,90
"3321",165,97
"3322",165,99
"3323",165,100
"3324",165,101
"3325",165,104
"3326",165,106
"3327",165,110
"3328",165,112
"3329",165,114
"3330",165,118
"3331",165,126
"3332",165,129
"3333",165,131
"3334",165,137
"3335",165,143
"3336",165,150
"3337",165,156
"3338",165,157
"3339",165,158
"3340",165,162
"3341",165,221
"3342",165,166
"3343",165,168
"3344",165,170
"3345",165,171
"3346",165,173
"3347",165,174
"3348",165,146
"3349",165,183
"3350",165,184
"3351",165,200
"3352",165,203
"3353",165,38
"3354",165,210
"3355",165,211
"3356",165,216
"3357",165,217
"3358",165,222
"3359",165,223
"3360",165,226
"3361",165,229
"3362",165,231
"3363",165,181
"3364",166,9
"3365",166,15
"3366",166,23
"3367",166,19
"3368",166,21
"3369",166,33
"3370",166,40
"3371",166,96
"3372",166,44
"3373",166,48
"3374",166,50
"3375",166,167
"3376",166,54
"3377",166,58
"3378",166,60
"3379",166,67
"3380",166,79
"3381",166,89
"3382",166,95
"3383",166,106
"3384",166,110
"3385",166,112
"3386",166,150
"3387",166,157
"3388",166,162
"3389",166,170
"3390",166,171
"3391",166,203
"3392",166,210
"3393",166,229
"3394",166,231
"3395",166,234
"3396",166,236
"3397",168,10
"3398",168,15
"3399",168,33
"3400",168,96
"3401",168,41
"3402",168,214
"3403",168,68
"3404",168,79
"3405",168,100
"3406",168,104
"3407",168,106
"3408",168,110
"3409",168,131
"3410",168,150
"3411",168,156
"3412",168,162
"3413",168,168
"3414",168,171
"3415",168,173
"3416",168,174
"3417",168,117
"3418",168,200
"3419",168,198
"3420",168,202
"3421",168,203
"3422",168,38
"3423",168,211
"3424",168,229
"3425",168,231
"3426",169,9
"3427",169,11
"3428",169,15
"3429",169,19
"3430",169,21
"3431",169,33
"3432",169,40
"3433",169,96
"3434",169,214
"3435",169,68
"3436",169,79
"3437",169,84
"3438",169,100
"3439",169,101
"3440",169,106
"3441",169,110
"3442",169,143
"3443",169,150
"3444",169,166
"3445",169,170
"3446",169,174
"3447",169,117
"3448",169,202
"3449",169,203
"3450",169,211
"3451",169,216
"3452",169,229
"3453",169,231
"3454",169,234
"3455",169,236
"3456",170,9
"3457",170,10
"3458",170,11
"3459",170,15
"3460",170,19
"3461",170,20
"3462",170,21
"3463",170,33
"3464",170,40
"3465",170,96
"3466",170,41
"3467",170,214
"3468",170,44
"3469",170,48
"3470",170,50
"3471",170,167
"3472",170,54
"3473",170,58
"3474",170,60
"3475",170,67
"3476",170,68
"3477",170,79
"3478",170,84
"3479",170,89
"3480",170,95
"3481",170,97
"3482",170,100
"3483",170,101
"3484",170,106
"3485",170,110
"3486",170,118
"3487",170,131
"3488",170,150
"3489",170,156
"3490",170,162
"3491",170,165
"3492",170,166
"3493",170,168
"3494",170,169
"3495",170,173
"3496",170,174
"3497",170,117
"3498",170,200
"3499",170,198
"3500",170,202
"3501",170,203
"3502",170,210
"3503",170,211
"3504",170,216
"3505",170,220
"3506",170,223
"3507",170,229
"3508",170,231
"3509",170,234
"3510",170,236
"3511",171,9
"3512",171,10
"3513",171,11
"3514",171,14
"3515",171,15
"3516",171,21
"3517",171,32
"3518",171,33
"3519",171,40
"3520",171,96
"3521",171,41
"3522",171,214
"3523",171,44
"3524",171,48
"3525",171,50
"3526",171,54
"3527",171,59
"3528",171,67
"3529",171,68
"3530",171,79
"3531",171,84
"3532",171,89
"3533",171,97
"3534",171,99
"3535",171,100
"3536",171,101
"3537",171,104
"3538",171,106
"3539",171,110
"3540",171,112
"3541",171,118
"3542",171,131
"3543",171,137
"3544",171,143
"3545",171,150
"3546",171,156
"3547",171,157
"3548",171,162
"3549",171,221
"3550",171,165
"3551",171,166
"3552",171,168
"3553",171,170
"3554",171,173
"3555",171,174
"3556",171,117
"3557",171,183
"3558",171,200
"3559",171,202
"3560",171,203
"3561",171,38
"3562",171,210
"3563",171,211
"3564",171,216
"3565",171,220
"3566",171,222
"3567",171,223
"3568",171,229
"3569",171,231
"3570",171,234
"3571",171,236
"3572",173,3
"3573",173,4
"3574",173,9
"3575",173,10
"3576",173,11
"3577",173,15
"3578",173,19
"3579",173,21
"3580",173,33
"3581",173,40
"3582",173,96
"3583",173,41
"3584",173,214
"3585",173,98
"3586",173,50
"3587",173,167
"3588",173,54
"3589",173,58
"3590",173,59
"3591",173,67
"3592",173,68
"3593",173,79
"3594",173,84
"3595",173,90
"3596",173,97
"3597",173,99
"3598",173,101
"3599",173,104
"3600",173,106
"3601",173,110
"3602",173,112
"3603",173,114
"3604",173,118
"3605",173,126
"3606",173,131
"3607",173,143
"3608",173,150
"3609",173,156
"3610",173,158
"3611",173,162
"3612",173,165
"3613",173,166
"3614",173,169
"3615",173,170
