reporter,partner,weight,region
"China, Hong Kong SAR",Australia,18232000.0,Asia
"China, Hong Kong SAR",Austria,289000.0,Asia
"China, Hong Kong SAR",Bangladesh,1182000.0,Asia
"China, Hong Kong SAR",Barbados,86000.0,Asia
"China, Hong Kong SAR",Belgium-Luxembourg,1743000.0,Asia
"China, Hong Kong SAR",Belize,1000.0,Asia
"China, Hong Kong SAR",Brazil,347000.0,Asia
"China, Hong Kong SAR",Brunei Darussalam,2562000.0,Asia
"China, Hong Kong SAR",Bulgaria,2000.0,Asia
"China, Hong Kong SAR",Cameroon,10000.0,Asia
"China, Hong Kong SAR",Canada,26359000.0,Asia
"China, Hong Kong SAR",Chile,45000.0,Asia
"China, Hong Kong SAR","China, Macao SAR",75847000.0,Asia
"China, Hong Kong SAR","China, Taiwan Province of",103627000.0,Asia
"China, Hong Kong SAR",Colombia,38000.0,Asia
"China, Hong Kong SAR",Costa Rica,13000.0,Asia
"China, Hong Kong SAR",Cyprus,50000.0,Asia
"China, Hong Kong SAR",Denmark,1199000.0,Asia
"China, Hong Kong SAR",Egypt,628000.0,Asia
"China, Hong Kong SAR",Fiji,230000.0,Asia
"China, Hong Kong SAR",Finland,223000.0,Asia
"China, Hong Kong SAR",France,14762000.0,Asia
"China, Hong Kong SAR",Greece,643000.0,Asia
"China, Hong Kong SAR",Guatemala,9000.0,Asia
"China, Hong Kong SAR",Honduras,458000.0,Asia
"China, Hong Kong SAR",Hungary,3000.0,Asia
"China, Hong Kong SAR",India,38913000.0,Asia
"China, Hong Kong SAR",Indonesia,65097000.0,Asia
"China, Hong Kong SAR",Israel,2781000.0,Asia
"China, Hong Kong SAR",Italy,7153000.0,Asia
"China, Hong Kong SAR",Jamaica,189000.0,Asia
"China, Hong Kong SAR",Japan,110005000.0,Asia
"China, Hong Kong SAR",Jordan,135000.0,Asia
"China, Hong Kong SAR",Kenya,20000.0,Asia
"China, Hong Kong SAR",Kiribati,18000.0,Asia
"China, Hong Kong SAR",Kuwait,1261000.0,Asia
"China, Hong Kong SAR",Malaysia,30979000.0,Asia
"China, Hong Kong SAR",Mexico,306000.0,Asia
"China, Hong Kong SAR",Morocco,151000.0,Asia
"China, Hong Kong SAR",Netherlands,9156000.0,Asia
"China, Hong Kong SAR",Netherlands Antilles (former),242000.0,Asia
"China, Hong Kong SAR",New Zealand,1267000.0,Asia
"China, Hong Kong SAR",Nigeria,371000.0,Asia
"China, Hong Kong SAR",Norway,240000.0,Asia
"China, Hong Kong SAR",Oman,77000.0,Asia
"China, Hong Kong SAR",Panama,826000.0,Asia
"China, Hong Kong SAR",Papua New Guinea,660000.0,Asia
"China, Hong Kong SAR",Paraguay,71000.0,Asia
"China, Hong Kong SAR",Peru,173000.0,Asia
"China, Hong Kong SAR",Philippines,31888000.0,Asia
"China, Hong Kong SAR",Poland,167000.0,Asia
"China, Hong Kong SAR",Portugal,302000.0,Asia
"China, Hong Kong SAR",Republic of Korea,105737000.0,Asia
"China, Hong Kong SAR",Singapore,152722000.0,Asia
"China, Hong Kong SAR",Solomon Islands,143000.0,Asia
"China, Hong Kong SAR",Spain,3202000.0,Asia
"China, Hong Kong SAR",Sri Lanka,874000.0,Asia
"China, Hong Kong SAR",Sweden,828000.0,Asia
"China, Hong Kong SAR",Switzerland,3142000.0,Asia
"China, Hong Kong SAR",Syrian Arab Republic,201000.0,Asia
"China, Hong Kong SAR",Thailand,26734000.0,Asia
"China, Hong Kong SAR",Tonga,8000.0,Asia
"China, Hong Kong SAR",Trinidad and Tobago,1537000.0,Asia
"China, Hong Kong SAR",Turkey,999000.0,Asia
"China, Hong Kong SAR",United Kingdom,21799000.0,Asia
"China, Hong Kong SAR",United States of America,142799000.0,Asia
"China, Hong Kong SAR",Uruguay,16000.0,Asia
"China, Hong Kong SAR",USSR,616000.0,Asia
"China, Hong Kong SAR",Venezuela (Bolivarian Republic of),2369000.0,Asia
"China, Hong Kong SAR",Yugoslav SFR,445000.0,Asia
"China, Hong Kong SAR",Zimbabwe,16000.0,Asia
"China, Macao SAR",Canada,29000.0,Asia
"China, Macao SAR","China, Hong Kong SAR",6635000.0,Asia
"China, Macao SAR",Japan,79000.0,Asia
"China, Macao SAR",Portugal,806000.0,Asia
"China, Macao SAR",Singapore,2000.0,Asia
"China, Macao SAR",United States of America,364000.0,Asia
"China, Taiwan Province of",Argentina,29000.0,Asia
"China, Taiwan Province of",Australia,11392000.0,Asia
"China, Taiwan Province of",Austria,1196000.0,Asia
"China, Taiwan Province of",Bahamas,1000.0,Asia
"China, Taiwan Province of",Bangladesh,33000.0,Asia
"China, Taiwan Province of",Barbados,17000.0,Asia
"China, Taiwan Province of",Belgium-Luxembourg,2893000.0,Asia
"China, Taiwan Province of",Brazil,59000.0,Asia
"China, Taiwan Province of",Brunei Darussalam,341000.0,Asia
"China, Taiwan Province of",Canada,10452000.0,Asia
"China, Taiwan Province of",Chile,115000.0,Asia
"China, Taiwan Province of","China, Hong Kong SAR",51347000.0,Asia
"China, Taiwan Province of","China, Macao SAR",15000.0,Asia
"China, Taiwan Province of",Colombia,5000.0,Asia
"China, Taiwan Province of",Costa Rica,11000.0,Asia
"China, Taiwan Province of",Cyprus,151000.0,Asia
"China, Taiwan Province of",Denmark,848000.0,Asia
"China, Taiwan Province of",Egypt,6019000.0,Asia
"China, Taiwan Province of",Fiji,57000.0,Asia
"China, Taiwan Province of",Finland,614000.0,Asia
"China, Taiwan Province of",France,16498000.0,Asia
"China, Taiwan Province of",French Guiana,2000.0,Asia
"China, Taiwan Province of",Greece,102000.0,Asia
"China, Taiwan Province of",Guatemala,1000.0,Asia
"China, Taiwan Province of",Honduras,5000.0,Asia
"China, Taiwan Province of",India,51000.0,Asia
"China, Taiwan Province of",Indonesia,3887000.0,Asia
"China, Taiwan Province of",Ireland,71000.0,Asia
"China, Taiwan Province of",Israel,1952000.0,Asia
"China, Taiwan Province of",Italy,4302000.0,Asia
"China, Taiwan Province of",Jamaica,48000.0,Asia
"China, Taiwan Province of",Japan,868679000.0,Asia
"China, Taiwan Province of",Jordan,183000.0,Asia
"China, Taiwan Province of",Kenya,4000.0,Asia
"China, Taiwan Province of",Kiribati,2000.0,Asia
"China, Taiwan Province of",Kuwait,3068000.0,Asia
"China, Taiwan Province of",Malawi,3000.0,Asia
"China, Taiwan Province of",Malaysia,13181000.0,Asia
"China, Taiwan Province of",Mexico,55000.0,Asia
"China, Taiwan Province of",Netherlands,17393000.0,Asia
"China, Taiwan Province of",New Zealand,550000.0,Asia
"China, Taiwan Province of",Nigeria,10000.0,Asia
"China, Taiwan Province of",Norway,1118000.0,Asia
"China, Taiwan Province of",Oman,151000.0,Asia
"China, Taiwan Province of",Panama,690000.0,Asia
"China, Taiwan Province of",Papua New Guinea,9000.0,Asia
"China, Taiwan Province of",Paraguay,35000.0,Asia
"China, Taiwan Province of",Peru,6000.0,Asia
"China, Taiwan Province of",Philippines,6210000.0,Asia
"China, Taiwan Province of",Portugal,33000.0,Asia
"China, Taiwan Province of",Republic of Korea,31124000.0,Asia
"China, Taiwan Province of",Singapore,42124000.0,Asia
"China, Taiwan Province of",Solomon Islands,22000.0,Asia
"China, Taiwan Province of",Spain,558000.0,Asia
"China, Taiwan Province of",Sri Lanka,2587000.0,Asia
"China, Taiwan Province of",Sweden,5226000.0,Asia
"China, Taiwan Province of",Switzerland,2165000.0,Asia
"China, Taiwan Province of",Thailand,2561000.0,Asia
"China, Taiwan Province of",Tonga,17000.0,Asia
"China, Taiwan Province of",Trinidad and Tobago,626000.0,Asia
"China, Taiwan Province of",Turkey,877000.0,Asia
"China, Taiwan Province of",United Kingdom,9637000.0,Asia
"China, Taiwan Province of",United States of America,156755000.0,Asia
"China, Taiwan Province of",Uruguay,28000.0,Asia
"China, Taiwan Province of",Venezuela (Bolivarian Republic of),72000.0,Asia
Colombia,Argentina,57129000.0,Americas
Colombia,Australia,1862000.0,Americas
Colombia,Austria,32425000.0,Americas
Colombia,Belgium-Luxembourg,105780000.0,Americas
Colombia,Brazil,172000.0,Americas
Colombia,Bulgaria,2912000.0,Americas
Colombia,Canada,55122000.0,Americas
Colombia,Chile,7736000.0,Americas
Colombia,"China, Hong Kong SAR",109000.0,Americas
Colombia,"China, Taiwan Province of",257000.0,Americas
Colombia,Costa Rica,63000.0,Americas
Colombia,Denmark,59035000.0,Americas
Colombia,Faroe Islands,5000.0,Americas
Colombia,Finland,87251000.0,Americas
Colombia,France,86358000.0,Americas
Colombia,Greece,149000.0,Americas
Colombia,Guadeloupe,176000.0,Americas
Colombia,Guatemala,35000.0,Americas
Colombia,Honduras,97000.0,Americas
Colombia,Hungary,8821000.0,Americas
Colombia,Iceland,387000.0,Americas
Colombia,Ireland,4748000.0,Americas
Colombia,Israel,8275000.0,Americas
Colombia,Italy,61091000.0,Americas
Colombia,Jamaica,24000.0,Americas
Colombia,Japan,188179000.0,Americas
Colombia,Kuwait,181000.0,Americas
Colombia,Malaysia,16000.0,Americas
Colombia,Martinique,42000.0,Americas
Colombia,Mexico,3328000.0,Americas
Colombia,Morocco,7281000.0,Americas
Colombia,Netherlands,221915000.0,Americas
Colombia,Netherlands Antilles (former),4827000.0,Americas
Colombia,Nigeria,4000.0,Americas
Colombia,Norway,53281000.0,Americas
Colombia,Panama,5076000.0,Americas
Colombia,Paraguay,16000.0,Americas
Colombia,Peru,17378000.0,Americas
Colombia,Philippines,4000.0,Americas
Colombia,Poland,35347000.0,Americas
Colombia,Portugal,3963000.0,Americas
Colombia,Republic of Korea,9185000.0,Americas
Colombia,Singapore,2000.0,Americas
Colombia,Spain,110418000.0,Americas
Colombia,Sweden,150945000.0,Americas
Colombia,Switzerland,30570000.0,Americas
Colombia,Trinidad and Tobago,1036000.0,Americas
Colombia,Turkey,63000.0,Americas
Colombia,United Kingdom,117953000.0,Americas
Colombia,United States of America,880614000.0,Americas
Colombia,Uruguay,277000.0,Americas
Colombia,USSR,1285000.0,Americas
Colombia,Venezuela (Bolivarian Republic of),3447000.0,Americas
Colombia,Yugoslav SFR,6820000.0,Americas
Costa Rica,Argentina,8204000.0,Americas
Costa Rica,Australia,854000.0,Americas
Costa Rica,Belgium-Luxembourg,13533000.0,Americas
Costa Rica,Belize,1000.0,Americas
Costa Rica,Brazil,1955000.0,Americas
Costa Rica,Bulgaria,406000.0,Americas
Costa Rica,Canada,6690000.0,Americas
Costa Rica,"China, Hong Kong SAR",19000.0,Americas
Costa Rica,"China, Taiwan Province of",2096000.0,Americas
Costa Rica,Colombia,1045000.0,Americas
Costa Rica,Denmark,778000.0,Americas
Costa Rica,Finland,25412000.0,Americas
Costa Rica,France,16984000.0,Americas
Costa Rica,Guatemala,4455000.0,Americas
Costa Rica,Honduras,1294000.0,Americas
Costa Rica,Iceland,281000.0,Americas
Costa Rica,Ireland,711000.0,Americas
Costa Rica,Israel,1804000.0,Americas
Costa Rica,Italy,35685000.0,Americas
Costa Rica,Jamaica,1117000.0,Americas
Costa Rica,Japan,9999000.0,Americas
Costa Rica,Jordan,89000.0,Americas
Costa Rica,Kenya,3000.0,Americas
Costa Rica,Kuwait,658000.0,Americas
Costa Rica,Mexico,10000.0,Americas
Costa Rica,Morocco,77000.0,Americas
Costa Rica,Netherlands,28551000.0,Americas
Costa Rica,Netherlands Antilles (former),123000.0,Americas
Costa Rica,New Zealand,5000.0,Americas
Costa Rica,Norway,6101000.0,Americas
Costa Rica,Oman,1466000.0,Americas
Costa Rica,Panama,5557000.0,Americas
Costa Rica,Peru,1891000.0,Americas
Costa Rica,Poland,9769000.0,Americas
Costa Rica,Portugal,549000.0,Americas
Costa Rica,Republic of Korea,363000.0,Americas
Costa Rica,Singapore,22000.0,Americas
Costa Rica,Spain,12090000.0,Americas
Costa Rica,Sweden,16920000.0,Americas
Costa Rica,Switzerland,5932000.0,Americas
Costa Rica,Thailand,707000.0,Americas
Costa Rica,Trinidad and Tobago,75000.0,Americas
Costa Rica,United Kingdom,41813000.0,Americas
Costa Rica,United States of America,326380000.0,Americas
Costa Rica,Venezuela (Bolivarian Republic of),19000.0,Americas
Costa Rica,Zimbabwe,555000.0,Americas
Cuba,Algeria,15853000.0,Americas
Cuba,Belgium-Luxembourg,5025000.0,Americas
Cuba,Bulgaria,148294000.0,Americas
Cuba,Canada,25874000.0,Americas
Cuba,Egypt,25863000.0,Americas
Cuba,France,8002000.0,Americas
Cuba,Hungary,1336000.0,Americas
Cuba,Italy,3567000.0,Americas
Cuba,Japan,73048000.0,Americas
Cuba,Netherlands,4691000.0,Americas
Cuba,Poland,984000.0,Americas
Cuba,Spain,40664000.0,Americas
Cuba,Sweden,79000.0,Americas
Cuba,Switzerland,5643000.0,Americas
Cuba,United Kingdom,4885000.0,Americas
Cuba,USSR,3986091000.0,Americas
Cyprus,Australia,555000.0,Asia
Cyprus,Austria,2174000.0,Asia
Cyprus,Belgium-Luxembourg,2951000.0,Asia
Cyprus,Bulgaria,338000.0,Asia
Cyprus,Canada,311000.0,Asia
Cyprus,"China, Hong Kong SAR",2000.0,Asia
Cyprus,Denmark,132000.0,Asia
Cyprus,Egypt,13379000.0,Asia
Cyprus,Finland,511000.0,Asia
Cyprus,France,2196000.0,Asia
Cyprus,Greece,4923000.0,Asia
Cyprus,Hungary,2644000.0,Asia
Cyprus,India,2000.0,Asia
Cyprus,Indonesia,2000.0,Asia
Cyprus,Ireland,1612000.0,Asia
Cyprus,Israel,1560000.0,Asia
Cyprus,Italy,3704000.0,Asia
Cyprus,Japan,861000.0,Asia
Cyprus,Jordan,2251000.0,Asia
Cyprus,Kenya,94000.0,Asia
Cyprus,Kuwait,2663000.0,Asia
Cyprus,Malaysia,19000.0,Asia
Cyprus,Netherlands,1873000.0,Asia
Cyprus,New Zealand,47000.0,Asia
Cyprus,Nigeria,37000.0,Asia
Cyprus,Norway,2371000.0,Asia
Cyprus,Oman,684000.0,Asia
Cyprus,Philippines,16000.0,Asia
Cyprus,Poland,298000.0,Asia
Cyprus,Portugal,174000.0,Asia
Cyprus,Singapore,698000.0,Asia
Cyprus,Spain,551000.0,Asia
Cyprus,Sri Lanka,46000.0,Asia
Cyprus,Sweden,2578000.0,Asia
Cyprus,Switzerland,1428000.0,Asia
Cyprus,Syrian Arab Republic,595000.0,Asia
Cyprus,Thailand,12000.0,Asia
Cyprus,United Kingdom,65317000.0,Asia
Cyprus,United States of America,949000.0,Asia
Cyprus,Uruguay,2000.0,Asia
Cyprus,USSR,7672000.0,Asia
Cyprus,Yugoslav SFR,773000.0,Asia
Denmark,Algeria,4238000.0,Europe
Denmark,Argentina,934000.0,Europe
Denmark,Australia,15016000.0,Europe
Denmark,Austria,11947000.0,Europe
Denmark,Bahamas,1723000.0,Europe
Denmark,Bangladesh,18808000.0,Europe
Denmark,Barbados,199000.0,Europe
Denmark,Belgium-Luxembourg,73719000.0,Europe
Denmark,Belize,1829000.0,Europe
Denmark,Brazil,24993000.0,Europe
Denmark,Brunei Darussalam,1779000.0,Europe
Denmark,Bulgaria,515000.0,Europe
Denmark,Cabo Verde,720000.0,Europe
Denmark,Cameroon,1413000.0,Europe
Denmark,Canada,42255000.0,Europe
Denmark,Chile,195000.0,Europe
Denmark,"China, Hong Kong SAR",22452000.0,Europe
Denmark,"China, Taiwan Province of",25346000.0,Europe
Denmark,Colombia,55000.0,Europe
Denmark,Costa Rica,231000.0,Europe
Denmark,Cuba,150000.0,Europe
Denmark,Cyprus,4157000.0,Europe
Denmark,Egypt,24166000.0,Europe
Denmark,Faroe Islands,19085000.0,Europe
Denmark,Finland,48129000.0,Europe
Denmark,France,254611000.0,Europe
Denmark,French Guiana,216000.0,Europe
Denmark,Greece,69095000.0,Europe
Denmark,Greenland,58231000.0,Europe
Denmark,Guadeloupe,724000.0,Europe
Denmark,Guatemala,329000.0,Europe
Denmark,Honduras,1862000.0,Europe
Denmark,Hungary,556000.0,Europe
Denmark,Iceland,18505000.0,Europe
Denmark,India,8099000.0,Europe
Denmark,Indonesia,786000.0,Europe
Denmark,Ireland,10342000.0,Europe
Denmark,Israel,7381000.0,Europe
Denmark,Italy,468408000.0,Europe
Denmark,Jamaica,1217000.0,Europe
Denmark,Japan,425153000.0,Europe
Denmark,Jordan,11105000.0,Europe
Denmark,Kenya,1469000.0,Europe
Denmark,Kuwait,22761000.0,Europe
Denmark,Malawi,900000.0,Europe
Denmark,Malaysia,14373000.0,Europe
Denmark,Martinique,844000.0,Europe
Denmark,Mexico,458000.0,Europe
Denmark,Morocco,3047000.0,Europe
Denmark,Netherlands,108738000.0,Europe
Denmark,Netherlands Antilles (former),2806000.0,Europe
Denmark,New Zealand,1238000.0,Europe
Denmark,Nigeria,1883000.0,Europe
Denmark,Norway,131774000.0,Europe
Denmark,Oman,4779000.0,Europe
Denmark,Panama,3364000.0,Europe
Denmark,Papua New Guinea,827000.0,Europe
Denmark,Paraguay,96000.0,Europe
Denmark,Peru,3408000.0,Europe
Denmark,Philippines,3858000.0,Europe
Denmark,Poland,34019000.0,Europe
Denmark,Portugal,12956000.0,Europe
Denmark,Republic of Korea,1525000.0,Europe
Denmark,Réunion,306000.0,Europe
Denmark,Singapore,13952000.0,Europe
Denmark,Solomon Islands,19000.0,Europe
Denmark,Spain,28918000.0,Europe
Denmark,Sri Lanka,982000.0,Europe
Denmark,Sweden,196686000.0,Europe
Denmark,Switzerland,30233000.0,Europe
Denmark,Syrian Arab Republic,7910000.0,Europe
Denmark,Thailand,11317000.0,Europe
Denmark,Tonga,6000.0,Europe
Denmark,Trinidad and Tobago,7046000.0,Europe
Denmark,Turkey,3645000.0,Europe
Denmark,United Kingdom,863963000.0,Europe
Denmark,United States of America,518599000.0,Europe
Denmark,Uruguay,416000.0,Europe
Denmark,USSR,24437000.0,Europe
Denmark,Venezuela (Bolivarian Republic of),5252000.0,Europe
Denmark,Yugoslav SFR,2763000.0,Europe
Denmark,Zimbabwe,19000.0,Europe
Egypt,Algeria,6100000.0,Africa
Egypt,Argentina,19000.0,Africa
Egypt,Australia,108000.0,Africa
Egypt,Austria,2861000.0,Africa
Egypt,Belgium-Luxembourg,3522000.0,Africa
Egypt,Brazil,57000.0,Africa
Egypt,Bulgaria,7756000.0,Africa
Egypt,Canada,778000.0,Africa
Egypt,"China, Hong Kong SAR",60000.0,Africa
Egypt,Cyprus,231000.0,Africa
Egypt,Denmark,1389000.0,Africa
Egypt,Finland,907000.0,Africa
Egypt,France,15191000.0,Africa
Egypt,Greece,10894000.0,Africa
Egypt,Hungary,15738000.0,Africa
Egypt,Indonesia,816000.0,Africa
Egypt,Ireland,17000.0,Africa
Egypt,Israel,1465000.0,Africa
Egypt,Italy,79442000.0,Africa
Egypt,Japan,78249000.0,Africa
Egypt,Jordan,3631000.0,Africa
Egypt,Kuwait,8782000.0,Africa
Egypt,Morocco,1205000.0,Africa
Egypt,Netherlands,8176000.0,Africa
Egypt,Oman,3838000.0,Africa
Egypt,Philippines,76000.0,Africa
Egypt,Poland,8487000.0,Africa
Egypt,Portugal,3220000.0,Africa
Egypt,Republic of Korea,10207000.0,Africa
Egypt,Singapore,2689000.0,Africa
Egypt,Spain,11856000.0,Africa
Egypt,Sri Lanka,23000.0,Africa
Egypt,Sweden,61000.0,Africa
Egypt,Switzerland,10817000.0,Africa
Egypt,Thailand,879000.0,Africa
Egypt,Turkey,2775000.0,Africa
Egypt,United Kingdom,31709000.0,Africa
Egypt,United States of America,9903000.0,Africa
Egypt,USSR,64835000.0,Africa
Egypt,Yugoslav SFR,40643000.0,Africa
Faroe Islands,Denmark,2969000.0,Europe
Faroe Islands,Finland,2150000.0,Europe
Faroe Islands,Norway,564000.0,Europe
Faroe Islands,United Kingdom,4000.0,Europe
Fiji,Australia,2754000.0,Oceania
Fiji,Canada,911000.0,Oceania
Fiji,"China, Hong Kong SAR",284000.0,Oceania
Fiji,"China, Taiwan Province of",2548000.0,Oceania
Fiji,Egypt,211000.0,Oceania
Fiji,Japan,4033000.0,Oceania
Fiji,Kiribati,805000.0,Oceania
Fiji,Malaysia,17678000.0,Oceania
Fiji,Netherlands,75000.0,Oceania
Fiji,New Zealand,9385000.0,Oceania
Fiji,Papua New Guinea,791000.0,Oceania
Fiji,Republic of Korea,56000.0,Oceania
Fiji,Singapore,3000.0,Oceania
Fiji,Solomon Islands,348000.0,Oceania
Fiji,Tonga,675000.0,Oceania
Fiji,United Kingdom,84551000.0,Oceania
Fiji,United States of America,8177000.0,Oceania
Finland,Algeria,466000.0,Europe
Finland,Argentina,299000.0,Europe
Finland,Australia,1193000.0,Europe
Finland,Austria,769000.0,Europe
Finland,Bahamas,49000.0,Europe
Finland,Belgium-Luxembourg,13833000.0,Europe
Finland,Brazil,859000.0,Europe
Finland,Bulgaria,23147000.0,Europe
Finland,Cameroon,7000.0,Europe
Finland,Canada,2371000.0,Europe
Finland,Chile,194000.0,Europe
Finland,"China, Hong Kong SAR",122000.0,Europe
Finland,"China, Taiwan Province of",53000.0,Europe
Finland,Colombia,127000.0,Europe
Finland,Costa Rica,16000.0,Europe
Finland,Cyprus,1077000.0,Europe
Finland,Denmark,4018000.0,Europe
Finland,Egypt,4960000.0,Europe
Finland,Faroe Islands,2000.0,Europe
Finland,France,1620000.0,Europe
Finland,Greece,404000.0,Europe
Finland,Guatemala,2000.0,Europe
Finland,Honduras,422000.0,Europe
Finland,Hungary,1480000.0,Europe
Finland,Iceland,608000.0,Europe
Finland,Indonesia,574000.0,Europe
Finland,Ireland,2046000.0,Europe
Finland,Israel,638000.0,Europe
Finland,Italy,12456000.0,Europe
Finland,Japan,9476000.0,Europe
Finland,Jordan,1228000.0,Europe
Finland,Kenya,26000.0,Europe
Finland,Kuwait,108000.0,Europe
Finland,Malaysia,40000.0,Europe
Finland,Morocco,793000.0,Europe
Finland,Netherlands,11217000.0,Europe
Finland,Netherlands Antilles (former),21000.0,Europe
Finland,New Zealand,86000.0,Europe
Finland,Nigeria,3000.0,Europe
Finland,Norway,20128000.0,Europe
Finland,Oman,599000.0,Europe
Finland,Panama,586000.0,Europe
Finland,Papua New Guinea,3000.0,Europe
Finland,Paraguay,22000.0,Europe
Finland,Peru,306000.0,Europe
Finland,Philippines,203000.0,Europe
Finland,Poland,5606000.0,Europe
Finland,Portugal,1147000.0,Europe
Finland,Republic of Korea,277000.0,Europe
Finland,Singapore,196000.0,Europe
Finland,Spain,5709000.0,Europe
Finland,Sri Lanka,10000.0,Europe
Finland,Sweden,26401000.0,Europe
Finland,Switzerland,2703000.0,Europe
Finland,Syrian Arab Republic,2146000.0,Europe
Finland,Thailand,134000.0,Europe
Finland,Trinidad and Tobago,114000.0,Europe
Finland,United Kingdom,11209000.0,Europe
Finland,United States of America,54848000.0,Europe
Finland,Uruguay,182000.0,Europe
Finland,USSR,137626000.0,Europe
Finland,Venezuela (Bolivarian Republic of),3964000.0,Europe
Finland,Yugoslav SFR,104000.0,Europe
France,Algeria,176095000.0,Europe
France,Argentina,7295000.0,Europe
France,Australia,18655000.0,Europe
France,Austria,57308000.0,Europe
France,Bahamas,2788000.0,Europe
France,Bangladesh,24165000.0,Europe
France,Barbados,1626000.0,Europe
France,Belgium-Luxembourg,1664752000.0,Europe
France,Belize,286000.0,Europe
France,Brazil,108275000.0,Europe
France,Brunei Darussalam,373000.0,Europe
France,Bulgaria,9078000.0,Europe
France,Cabo Verde,2774000.0,Europe
France,Cameroon,96590000.0,Europe
France,Canada,200942000.0,Europe
France,Chile,725000.0,Europe
France,"China, Hong Kong SAR",98641000.0,Europe
France,"China, Macao SAR",33000.0,Europe
France,"China, Taiwan Province of",23921000.0,Europe
France,Colombia,2522000.0,Europe
France,Costa Rica,703000.0,Europe
France,Cuba,2786000.0,Europe
France,Cyprus,9774000.0,Europe
France,Denmark,160794000.0,Europe
France,Egypt,183089000.0,Europe
France,Faroe Islands,509000.0,Europe
France,Fiji,311000.0,Europe
France,Finland,34636000.0,Europe
France,French Guiana,39975000.0,Europe
France,Greece,283622000.0,Europe
France,Greenland,13000.0,Europe
France,Guadeloupe,131773000.0,Europe
France,Guatemala,1872000.0,Europe
France,Honduras,530000.0,Europe
France,Hungary,10456000.0,Europe
France,Iceland,3428000.0,Europe
France,India,31456000.0,Europe
France,Indonesia,3584000.0,Europe
France,Ireland,138034000.0,Europe
France,Israel,24390000.0,Europe
France,Italy,3523607000.0,Europe
France,Jamaica,1533000.0,Europe
France,Japan,212860000.0,Europe
France,Jordan,24627000.0,Europe
France,Kenya,13673000.0,Europe
France,Kiribati,6000.0,Europe
France,Kuwait,20737000.0,Europe
France,Malawi,53000.0,Europe
France,Malaysia,25814000.0,Europe
France,Martinique,123349000.0,Europe
France,Mexico,13347000.0,Europe
France,Morocco,61255000.0,Europe
France,Netherlands,1190872000.0,Europe
France,Netherlands Antilles (former),6805000.0,Europe
France,New Zealand,11453000.0,Europe
France,Nigeria,81765000.0,Europe
France,Norway,39517000.0,Europe
France,Oman,16632000.0,Europe
France,Panama,4740000.0,Europe
France,Papua New Guinea,814000.0,Europe
France,Paraguay,1227000.0,Europe
France,Peru,12789000.0,Europe
France,Philippines,4627000.0,Europe
France,Poland,32837000.0,Europe
France,Portugal,63440000.0,Europe
France,Republic of Korea,18461000.0,Europe
France,Réunion,122340000.0,Europe
France,Singapore,44675000.0,Europe
France,Solomon Islands,16000.0,Europe
France,Spain,348559000.0,Europe
France,Sri Lanka,9840000.0,Europe
France,Sweden,74042000.0,Europe
France,Switzerland,320865000.0,Europe
France,Syrian Arab Republic,103325000.0,Europe
France,Thailand,9061000.0,Europe
France,Trinidad and Tobago,1670000.0,Europe
France,Turkey,20297000.0,Europe
France,United Kingdom,1061623000.0,Europe
France,United States of America,162142000.0,Europe
France,Uruguay,976000.0,Europe
France,USSR,691441000.0,Europe
France,Venezuela (Bolivarian Republic of),16330000.0,Europe
France,Yugoslav SFR,11973000.0,Europe
France,Zimbabwe,291000.0,Europe
French Guiana,France,853000.0,Americas
French Guiana,Guadeloupe,1242000.0,Americas
French Guiana,Martinique,542000.0,Americas
Greece,Algeria,9401000.0,Europe
Greece,Australia,10864000.0,Europe
Greece,Austria,22341000.0,Europe
Greece,Bangladesh,191000.0,Europe
Greece,Belgium-Luxembourg,55132000.0,Europe
Greece,Belize,19000.0,Europe
Greece,Brazil,295000.0,Europe
Greece,Bulgaria,18857000.0,Europe
Greece,Cameroon,80000.0,Europe
Greece,Canada,11826000.0,Europe
Greece,Chile,14000.0,Europe
Greece,"China, Hong Kong SAR",225000.0,Europe
Greece,"China, Taiwan Province of",290000.0,Europe
Greece,Cyprus,12969000.0,Europe
Greece,Denmark,6768000.0,Europe
Greece,Egypt,20689000.0,Europe
Greece,Faroe Islands,16000.0,Europe
Greece,Finland,4506000.0,Europe
Greece,France,80599000.0,Europe
Greece,Guadeloupe,3000.0,Europe
Greece,Hungary,8525000.0,Europe
Greece,Iceland,1069000.0,Europe
Greece,India,63000.0,Europe
Greece,Indonesia,85000.0,Europe
Greece,Ireland,10662000.0,Europe
Greece,Israel,4156000.0,Europe
Greece,Italy,405952000.0,Europe
Greece,Jamaica,35000.0,Europe
Greece,Japan,29103000.0,Europe
Greece,Jordan,1977000.0,Europe
Greece,Kenya,56000.0,Europe
Greece,Kuwait,6349000.0,Europe
Greece,Malaysia,143000.0,Europe
Greece,Mexico,3000.0,Europe
Greece,Morocco,1463000.0,Europe
Greece,Netherlands,150104000.0,Europe
Greece,New Zealand,217000.0,Europe
Greece,Nigeria,3000.0,Europe
Greece,Norway,1016000.0,Europe
Greece,Oman,800000.0,Europe
Greece,Panama,194000.0,Europe
Greece,Papua New Guinea,20000.0,Europe
Greece,Philippines,1835000.0,Europe
Greece,Poland,5027000.0,Europe
Greece,Portugal,1402000.0,Europe
Greece,Republic of Korea,3839000.0,Europe
Greece,Singapore,453000.0,Europe
